start,type,end
C1792,HAS_CREATOR,P022
C1792,HAS_SUBJECT_PERSON,P735
C1792,HAS_SUBJECT_CRITICAL_TERM,CT356
C1793,HAS_CREATOR,P022
C1793,HAS_SUBJECT_PERSON,P737
C1793,HAS_SUBJECT_CRITICAL_TERM,CT357
C1794,HAS_CREATOR,P022
C1794,HAS_SUBJECT_PERSON,P734
C1794,HAS_SUBJECT_CRITICAL_TERM,CT201
C1795,HAS_CREATOR,P022
C1795,HAS_SUBJECT_PERSON,P429
C1795,HAS_SUBJECT_CRITICAL_TERM,CT358
C1796,HAS_CREATOR,P022
C1796,HAS_SUBJECT_PERSON,P540
C1796,HAS_SUBJECT_CRITICAL_TERM,CT359
C1797,HAS_CREATOR,P022
C1797,HAS_SUBJECT_PERSON,P752
C1797,HAS_SUBJECT_CRITICAL_TERM,CT360
C1798,HAS_CREATOR,P755
C1798,HAS_SUBJECT_PERSON,P027
C1798,HAS_SUBJECT_TOPIC,T1060
C1798,HAS_SUBJECT_TOPIC,T1061
C1799,HAS_CREATOR,P755
C1799,HAS_SUBJECT_PERSON,P040
C1799,HAS_SUBJECT_TOPIC,T093
C1800,HAS_CREATOR,P755
C1800,HAS_SUBJECT_PERSON,P039
C1801,HAS_CREATOR,P755
C1801,HAS_SUBJECT_PERSON,P056
C1802,HAS_CREATOR,P755
C1802,HAS_SUBJECT_PERSON,P001
C1802,HAS_SUBJECT_TOPIC,T487
C1802,HAS_SUBJECT_TOPIC,T093
C1803,HAS_CREATOR,P755
C1803,HAS_SUBJECT_PERSON,P090
C1803,HAS_SUBJECT_TOPIC,T495
C1804,HAS_CREATOR,P755
C1804,HAS_SUBJECT_PERSON,P002
C1805,HAS_CREATOR,P755
C1805,HAS_SUBJECT_PERSON,P153
C1805,HAS_SUBJECT_TOPIC,T1054
C1805,HAS_SUBJECT_TOPIC,T1060
C1806,HAS_CREATOR,P755
C1806,HAS_SUBJECT_PERSON,P254
C1806,HAS_SUBJECT_TOPIC,T487
C1806,HAS_SUBJECT_TOPIC,T1054
C1807,HAS_CREATOR,P755
C1807,HAS_SUBJECT_PERSON,P150
C1807,HAS_SUBJECT_TOPIC,T132
C1808,HAS_CREATOR,P755
C1808,HAS_SUBJECT_PERSON,P108
C1808,HAS_SUBJECT_TOPIC,T1061
C1808,HAS_SUBJECT_TOPIC,T495
C1809,HAS_CREATOR,P755
C1809,HAS_SUBJECT_PERSON,P120
C1809,HAS_SUBJECT_TOPIC,T079
C1809,HAS_SUBJECT_TOPIC,T173
C1810,HAS_CREATOR,P755
C1810,HAS_SUBJECT_PERSON,P265
C1810,HAS_SUBJECT_TOPIC,T151
C1810,HAS_SUBJECT_TOPIC,T143
C1811,HAS_CREATOR,P755
C1811,HAS_SUBJECT_PERSON,P194
C1811,HAS_SUBJECT_TOPIC,T518
C1811,HAS_SUBJECT_TOPIC,T151
C1812,HAS_CREATOR,P755
C1812,HAS_SUBJECT_PERSON,P628
C1812,HAS_SUBJECT_TOPIC,T161
C1812,HAS_SUBJECT_TOPIC,T495
C1813,HAS_CREATOR,P755
C1813,HAS_SUBJECT_PERSON,P429
C1813,HAS_SUBJECT_TOPIC,T1061
C1813,HAS_SUBJECT_TOPIC,T1060
C1814,HAS_CREATOR,P755
C1814,HAS_SUBJECT_PERSON,P147
C1814,HAS_SUBJECT_TOPIC,T056
C1815,HAS_CREATOR,P755
C1815,HAS_SUBJECT_PERSON,P365
C1815,HAS_SUBJECT_TOPIC,T1061
C1815,HAS_SUBJECT_TOPIC,T1063
C1816,HAS_CREATOR,P755
C1816,HAS_SUBJECT_PERSON,P218
C1816,HAS_SUBJECT_TOPIC,T1063
C1817,HAS_CREATOR,P755
C1817,HAS_SUBJECT_PERSON,P369
C1817,HAS_SUBJECT_TOPIC,T495
C1817,HAS_SUBJECT_TOPIC,T1061
C1818,HAS_CREATOR,P755
C1818,HAS_SUBJECT_PERSON,P317
C1819,HAS_CREATOR,P755
C1819,HAS_SUBJECT_PERSON,P329
C1819,HAS_SUBJECT_TOPIC,T067
C1820,HAS_CREATOR,P755
C1820,HAS_SUBJECT_PERSON,P410
C1820,HAS_SUBJECT_TOPIC,T1063
C1820,HAS_SUBJECT_TOPIC,T1061
C1821,HAS_CREATOR,P755
C1821,HAS_SUBJECT_PERSON,P315
C1821,HAS_SUBJECT_TOPIC,T518
C1822,HAS_CREATOR,P755
C1822,HAS_SUBJECT_PERSON,P478
C1823,HAS_CREATOR,P755
C1823,HAS_SUBJECT_PERSON,P530
C1823,HAS_SUBJECT_TOPIC,T487
C1824,HAS_CREATOR,P755
C1824,HAS_SUBJECT_PERSON,P529
C1824,HAS_SUBJECT_TOPIC,T518
C1825,HAS_CREATOR,P755
C1825,HAS_SUBJECT_PERSON,P502
C1825,HAS_SUBJECT_TOPIC,T1056
C1825,HAS_SUBJECT_TOPIC,T153
C1826,HAS_CREATOR,P755
C1826,HAS_SUBJECT_PERSON,P536
C1826,HAS_SUBJECT_TOPIC,T067
C1827,HAS_CREATOR,P755
C1827,HAS_SUBJECT_PERSON,P449
C1827,HAS_SUBJECT_TOPIC,T143
C1828,HAS_CREATOR,P755
C1828,HAS_SUBJECT_PERSON,P576
C1828,HAS_SUBJECT_TOPIC,T151
C1828,HAS_SUBJECT_TOPIC,T518
C1829,HAS_CREATOR,P755
C1829,HAS_SUBJECT_PERSON,P015
C1829,HAS_SUBJECT_TOPIC,T169
C1829,HAS_SUBJECT_TOPIC,T495
C1830,HAS_CREATOR,P755
C1830,HAS_SUBJECT_PERSON,P545
C1830,HAS_SUBJECT_TOPIC,T151
C1831,HAS_CREATOR,P755
C1831,HAS_SUBJECT_PERSON,P540
C1831,HAS_SUBJECT_TOPIC,T1061
C1831,HAS_SUBJECT_TOPIC,T495
C1832,HAS_CREATOR,P755
C1832,HAS_SUBJECT_PERSON,P676
C1832,HAS_SUBJECT_TOPIC,T1054
C197,HAS_CREATOR,P006
C197,HAS_SUBJECT_TEXT,M250
C197,HAS_SUBJECT_TEXT,M251
C197,HAS_SUBJECT_TEXT,M252
C197,HAS_SUBJECT_TEXT,M253
C197,HAS_SUBJECT_TEXT,M254
C197,HAS_SUBJECT_CRITICAL_TERM,CT511
C197,HAS_SUBJECT_CRITICAL_TERM,CT525
C204,HAS_CREATOR,P006
C204,HAS_SUBJECT_TEXT,M272
C204,HAS_SUBJECT_PERSON,P153
C204,HAS_SUBJECT_WORK,B043
C192,HAS_CREATOR,P006
C192,HAS_SUBJECT_TEXT,M246
C226,HAS_CREATOR,P006
C226,HAS_SUBJECT_PERSON,P292
C226,HAS_SUBJECT_TOPIC,T136
C226,HAS_SUBJECT_TOPIC,T140
C224,HAS_CREATOR,P006
C224,HAS_SUBJECT_TEXT,M305
C224,HAS_SUBJECT_TOPIC,T064
C224,HAS_SUBJECT_PERSON,P1028
C224,HAS_SUBJECT_CRITICAL_TERM,CT639
C186,HAS_CREATOR,P006
C186,HAS_SUBJECT_TEXT,M238
C186,HAS_SUBJECT_TOPIC,T047
C196,HAS_CREATOR,P006
C196,HAS_SUBJECT_TEXT,M249
C196,HAS_SUBJECT_CRITICAL_TERM,CT661
C223,HAS_CREATOR,P006
C223,HAS_SUBJECT_TEXT,M301
C223,HAS_SUBJECT_TEXT,M302
C223,HAS_SUBJECT_PERSON,P046
C223,HAS_SUBJECT_PERSON,P089
C223,HAS_SUBJECT_TOPIC,T108
C223,HAS_SUBJECT_TOPIC,T148
C223,HAS_SUBJECT_CRITICAL_TERM,CT492
C223,HAS_SUBJECT_CRITICAL_TERM,CT648
C219,HAS_CREATOR,P006
C219,HAS_SUBJECT_TEXT,M296
C219,HAS_SUBJECT_TEXT,M297
C184,HAS_CREATOR,P006
C184,HAS_SUBJECT_TEXT,M234
C184,HAS_SUBJECT_TEXT,M235
C184,HAS_SUBJECT_TEXT,M236
C209,HAS_CREATOR,P006
C209,HAS_SUBJECT_TEXT,M278
C209,HAS_SUBJECT_CRITICAL_TERM,CT037
C209,HAS_SUBJECT_CRITICAL_TERM,CT038
C209,HAS_SUBJECT_TOPIC,T039
C209,HAS_SUBJECT_TOPIC,T043
C209,HAS_SUBJECT_TOPIC,T169
C189,HAS_CREATOR,P006
C189,HAS_SUBJECT_TEXT,M243
C189,HAS_SUBJECT_TOPIC,T1055
C211,HAS_CREATOR,P006
C211,HAS_SUBJECT_TEXT,M282
C211,HAS_SUBJECT_CRITICAL_TERM,CT041
C211,HAS_SUBJECT_TOPIC,T039
C211,HAS_SUBJECT_TOPIC,T043
C225,HAS_CREATOR,P006
C225,HAS_SUBJECT_TEXT,M305
C225,HAS_SUBJECT_TOPIC,T008
C225,HAS_SUBJECT_PERSON,P1028
C198,HAS_CREATOR,P006
C198,HAS_SUBJECT_TEXT,M257
C198,HAS_SUBJECT_TEXT,M258
C198,HAS_SUBJECT_TOPIC,T1038
C198,HAS_SUBJECT_CRITICAL_TERM,CT466
C198,HAS_SUBJECT_CRITICAL_TERM,CT648
C193,HAS_CREATOR,P006
C193,HAS_SUBJECT_TEXT,M243
C193,HAS_SUBJECT_TEXT,M244
C193,HAS_SUBJECT_TEXT,M245
C193,HAS_SUBJECT_TEXT,M246
C193,HAS_SUBJECT_TOPIC,T215
C193,HAS_SUBJECT_TOPIC,T224
C187,HAS_CREATOR,P006
C187,HAS_SUBJECT_TEXT,M239
C202,HAS_CREATOR,P006
C202,HAS_SUBJECT_TEXT,M267
C202,HAS_SUBJECT_PERSON,P153
C202,HAS_SUBJECT_WORK,B043
C213,HAS_CREATOR,P006
C213,HAS_SUBJECT_TEXT,M285
C213,HAS_SUBJECT_TEXT,M286
C208,HAS_CREATOR,P006
C208,HAS_SUBJECT_TEXT,M277
C208,HAS_SUBJECT_PERSON,P094
C208,HAS_SUBJECT_TOPIC,T039
C218,HAS_CREATOR,P006
C218,HAS_SUBJECT_TEXT,M295
C218,HAS_SUBJECT_TEXT,M296
C218,HAS_SUBJECT_TEXT,M297
C218,HAS_SUBJECT_PERSON,P284
C218,HAS_SUBJECT_CRITICAL_TERM,CT419
C218,HAS_SUBJECT_CRITICAL_TERM,CT659
C227,HAS_CREATOR,P006
C227,HAS_SUBJECT_TEXT,M307
C227,HAS_SUBJECT_TOPIC,T148
C227,HAS_SUBJECT_TOPIC,T196
C227,HAS_SUBJECT_CRITICAL_TERM,CT492
C214,HAS_CREATOR,P006
C214,HAS_SUBJECT_TEXT,M289
C214,HAS_SUBJECT_TOPIC,T060
C214,HAS_SUBJECT_TOPIC,T126
C214,HAS_SUBJECT_PERSON,P192
C214,HAS_SUBJECT_PLACE,L020
C195,HAS_CREATOR,P006
C195,HAS_SUBJECT_TEXT,M248
C195,HAS_SUBJECT_TOPIC,T1038
C195,HAS_SUBJECT_PERSON,P070
C210,HAS_CREATOR,P006
C210,HAS_SUBJECT_TEXT,M279
C210,HAS_SUBJECT_TEXT,M280
C210,HAS_SUBJECT_TEXT,M281
C210,HAS_SUBJECT_CRITICAL_TERM,CT013
C210,HAS_SUBJECT_CRITICAL_TERM,CT574
C210,HAS_SUBJECT_TOPIC,T039
C210,HAS_SUBJECT_TOPIC,T043
C210,HAS_SUBJECT_TOPIC,T226
C203,HAS_CREATOR,P006
C203,HAS_SUBJECT_TEXT,M269
C203,HAS_SUBJECT_TEXT,M270
C203,HAS_SUBJECT_TEXT,M271
C203,HAS_SUBJECT_TEXT,M272
C203,HAS_SUBJECT_TEXT,M273
C203,HAS_SUBJECT_TEXT,M274
C203,HAS_SUBJECT_TEXT,M275
C203,HAS_SUBJECT_PERSON,P153
C203,HAS_SUBJECT_WORK,B043
C201,HAS_CREATOR,P006
C201,HAS_SUBJECT_TEXT,M262
C201,HAS_SUBJECT_PLACE,L107
C201,HAS_SUBJECT_PLACE,L129
C201,HAS_SUBJECT_PLACE,L143
C201,HAS_SUBJECT_TOPIC,T008
C221,HAS_CREATOR,P056
C221,HAS_SUBJECT_TEXT,M300
C221,HAS_SUBJECT_TEXT,M301
C221,HAS_SUBJECT_PERSON,P056
C221,HAS_SUBJECT_PERSON,P089
C221,HAS_SUBJECT_PERSON,P271
C221,HAS_SUBJECT_CRITICAL_TERM,CT254
C228,HAS_CREATOR,P006
C228,HAS_SUBJECT_TEXT,M308
C228,HAS_SUBJECT_PERSON,P221
C190,HAS_CREATOR,P006
C190,HAS_SUBJECT_TEXT,M244
C190,HAS_SUBJECT_TOPIC,T100
C217,HAS_CREATOR,P006
C217,HAS_SUBJECT_TEXT,M293
C217,HAS_SUBJECT_TEXT,M294
C217,HAS_SUBJECT_PERSON,P226
C217,HAS_SUBJECT_TOPIC,T147
C217,HAS_SUBJECT_TOPIC,T172
C217,HAS_SUBJECT_TOPIC,T196
C217,HAS_SUBJECT_WORK,B046
C206,HAS_CREATOR,P006
C206,HAS_SUBJECT_TEXT,M275
C206,HAS_SUBJECT_PERSON,P153
C206,HAS_SUBJECT_PERSON,P282
C206,HAS_SUBJECT_WORK,B043
C194,HAS_CREATOR,P146
C194,HAS_SUBJECT_TEXT,M247
C194,HAS_SUBJECT_PERSON,P070
C199,HAS_CREATOR,P006
C199,HAS_SUBJECT_TEXT,M259
C199,HAS_SUBJECT_WORK,B045
C207,HAS_CREATOR,P006
C207,HAS_SUBJECT_PERSON,P1188
C207,HAS_SUBJECT_PERSON,P142
C207,HAS_SUBJECT_PERSON,P153
C207,HAS_SUBJECT_TOPIC,T075
C207,HAS_SUBJECT_TOPIC,T1052
C207,HAS_SUBJECT_WORK,B043
C200,HAS_CREATOR,P006
C200,HAS_SUBJECT_TEXT,M260
C200,HAS_SUBJECT_TEXT,M261
C200,HAS_SUBJECT_TOPIC,T147
C200,HAS_SUBJECT_TOPIC,T148
C220,HAS_CREATOR,P006
C220,HAS_SUBJECT_TEXT,M298
C215,HAS_CREATOR,P006
C215,HAS_SUBJECT_TEXT,M291
C215,HAS_SUBJECT_TOPIC,T221
C185,HAS_CREATOR,P006
C185,HAS_SUBJECT_TEXT,M237
C205,HAS_CREATOR,P006
C205,HAS_SUBJECT_TEXT,M274
C205,HAS_SUBJECT_PERSON,P153
C205,HAS_SUBJECT_WORK,B043
C205,HAS_SUBJECT_CRITICAL_TERM,CT554
C191,HAS_CREATOR,P006
C191,HAS_SUBJECT_TEXT,M245
C191,HAS_SUBJECT_TOPIC,T1058
C191,HAS_SUBJECT_TOPIC,T224
C188,HAS_CREATOR,P006
C188,HAS_SUBJECT_TEXT,M240
C188,HAS_SUBJECT_TEXT,M241
C188,HAS_SUBJECT_TEXT,M242
C188,HAS_SUBJECT_CRITICAL_TERM,CT470
C188,HAS_SUBJECT_CRITICAL_TERM,CT648
C212,HAS_CREATOR,P006
C212,HAS_SUBJECT_TEXT,M283
C222,HAS_CREATOR,P006
C222,HAS_SUBJECT_TEXT,M300
C222,HAS_SUBJECT_TEXT,M301
C222,HAS_SUBJECT_PERSON,P089
C222,HAS_SUBJECT_PERSON,P271
C222,HAS_SUBJECT_CRITICAL_TERM,CT045
C222,HAS_SUBJECT_CRITICAL_TERM,CT103
C222,HAS_SUBJECT_CRITICAL_TERM,CT437
C222,HAS_SUBJECT_CRITICAL_TERM,CT451
C222,HAS_SUBJECT_CRITICAL_TERM,CT576
C222,HAS_SUBJECT_TOPIC,T506
C216,HAS_CREATOR,P006
C216,HAS_SUBJECT_TEXT,M292
C216,HAS_SUBJECT_PERSON,P237
C216,HAS_SUBJECT_TOPIC,T107
C216,HAS_SUBJECT_TOPIC,T148
C1833,HAS_CREATOR,P755
C1833,HAS_SUBJECT_PERSON,P013
C1833,HAS_SUBJECT_TOPIC,T487
C1833,HAS_SUBJECT_TOPIC,T132
C1834,HAS_CREATOR,P755
C1834,HAS_SUBJECT_PERSON,P886
C1834,HAS_SUBJECT_TOPIC,T132
C1835,HAS_CREATOR,P755
C1835,HAS_SUBJECT_PERSON,P708
C1835,HAS_SUBJECT_TOPIC,T151
C1836,HAS_CREATOR,P755
C1836,HAS_SUBJECT_PERSON,P737
C1836,HAS_SUBJECT_TOPIC,T024
C1836,HAS_SUBJECT_TOPIC,T1061
C1837,HAS_CREATOR,P755
C1837,HAS_SUBJECT_PERSON,P752
C1837,HAS_SUBJECT_TOPIC,T1060
C229,HAS_CREATOR,P006
C229,HAS_SUBJECT_TEXT,M309
C229,HAS_SUBJECT_TEXT,M310
C229,HAS_SUBJECT_TEXT,M311
C229,HAS_SUBJECT_TEXT,M312
C229,HAS_SUBJECT_TEXT,M313
C229,HAS_SUBJECT_TEXT,M314
C229,HAS_SUBJECT_PERSON,P259
C229,HAS_SUBJECT_TOPIC,T144
C238,HAS_CREATOR,P006
C238,HAS_SUBJECT_TEXT,M398
C238,HAS_SUBJECT_PERSON,P239
C238,HAS_SUBJECT_CRITICAL_TERM,CT668
C259,HAS_CREATOR,P006
C259,HAS_SUBJECT_TEXT,M430
C259,HAS_SUBJECT_PERSON,P253
C259,HAS_SUBJECT_TOPIC,T224
C242,HAS_CREATOR,P006
C242,HAS_SUBJECT_PERSON,P272
C242,HAS_SUBJECT_PERSON,P303
C252,HAS_CREATOR,P006
C252,HAS_SUBJECT_TEXT,M423
C252,HAS_SUBJECT_PERSON,P068
C252,HAS_SUBJECT_PERSON,P153
C252,HAS_SUBJECT_PERSON,P196
C252,HAS_SUBJECT_TOPIC,T090
C252,HAS_SUBJECT_WORK,B101
C260,HAS_CREATOR,P006
C260,HAS_SUBJECT_PERSON,P044
C260,HAS_SUBJECT_PERSON,P046
C260,HAS_SUBJECT_PERSON,P065
C260,HAS_SUBJECT_PERSON,P092
C260,HAS_SUBJECT_PERSON,P305
C260,HAS_SUBJECT_PERSON,P306
C260,HAS_SUBJECT_TOPIC,T090
C260,HAS_SUBJECT_TOPIC,T148
C260,HAS_SUBJECT_TOPIC,T221
C260,HAS_SUBJECT_WORK,B063
C231,HAS_CREATOR,P006
C231,HAS_SUBJECT_TEXT,M315
C231,HAS_SUBJECT_TEXT,M316
C231,HAS_SUBJECT_PERSON,P220
C231,HAS_SUBJECT_TOPIC,T055
C231,HAS_SUBJECT_TOPIC,T1038
C230,HAS_CREATOR,P006
C230,HAS_SUBJECT_TEXT,M315
C230,HAS_SUBJECT_TOPIC,T095
C267,HAS_CREATOR,P167
C267,HAS_SUBJECT_PERSON,P918
C267,HAS_SUBJECT_TOPIC,T059
C250,HAS_CREATOR,P006
C250,HAS_SUBJECT_TEXT,M421
C250,HAS_SUBJECT_CRITICAL_TERM,CT055
C250,HAS_SUBJECT_CRITICAL_TERM,CT648
C250,HAS_SUBJECT_PERSON,P254
C250,HAS_SUBJECT_TOPIC,T148
C253,HAS_CREATOR,P006
C253,HAS_SUBJECT_TEXT,M424
C253,HAS_SUBJECT_PERSON,P153
C253,HAS_SUBJECT_CRITICAL_TERM,CT538
C274,HAS_CREATOR,P108
C274,HAS_SUBJECT_PERSON,P108
C274,HAS_SUBJECT_TOPIC,T039
C274,HAS_SUBJECT_CRITICAL_TERM,CT531
C274,HAS_SUBJECT_CRITICAL_TERM,CT574
C271,HAS_CREATOR,P007
C271,HAS_SUBJECT_PERSON,P165
C271,HAS_SUBJECT_PERSON,P167
C271,HAS_SUBJECT_TOPIC,T076
C243,HAS_CREATOR,P006
C243,HAS_SUBJECT_PERSON,P234
C243,HAS_SUBJECT_TOPIC,T008
C243,HAS_SUBJECT_TOPIC,T136
C278,HAS_CREATOR,P007
C278,HAS_SUBJECT_PERSON,P108
C278,HAS_SUBJECT_TOPIC,T039
C258,HAS_CREATOR,P006
C258,HAS_SUBJECT_TEXT,M429
C258,HAS_SUBJECT_PERSON,P304
C268,HAS_CREATOR,P110
C268,HAS_SUBJECT_PERSON,P918
C275,HAS_CREATOR,P163
C275,HAS_SUBJECT_PERSON,P163
C275,HAS_SUBJECT_TOPIC,T039
C244,HAS_CREATOR,P006
C244,HAS_SUBJECT_TEXT,M411
C244,HAS_SUBJECT_PERSON,P234
C276,HAS_CREATOR,P007
C276,HAS_SUBJECT_PERSON,P108
C276,HAS_SUBJECT_PERSON,P163
C276,HAS_SUBJECT_PERSON,P308
C276,HAS_SUBJECT_TOPIC,T018
C276,HAS_SUBJECT_TOPIC,T039
C276,HAS_SUBJECT_TOPIC,T096
C245,HAS_CREATOR,P006
C245,HAS_SUBJECT_PERSON,P233
C245,HAS_SUBJECT_TOPIC,T075
C239,HAS_CREATOR,P006
C239,HAS_SUBJECT_TEXT,M399
C239,HAS_SUBJECT_PERSON,P250
C239,HAS_SUBJECT_TOPIC,T095
C239,HAS_SUBJECT_TOPIC,T144
C237,HAS_CREATOR,P006
C237,HAS_SUBJECT_PERSON,P103
C237,HAS_SUBJECT_PERSON,P239
C237,HAS_SUBJECT_TOPIC,T1052
C254,HAS_CREATOR,P006
C254,HAS_SUBJECT_TEXT,M425
C254,HAS_SUBJECT_PERSON,P244
C254,HAS_SUBJECT_CRITICAL_TERM,CT057
C254,HAS_SUBJECT_CRITICAL_TERM,CT490
C254,HAS_SUBJECT_TOPIC,T224
C254,HAS_SUBJECT_TOPIC,T100
C256,HAS_CREATOR,P006
C256,HAS_SUBJECT_TEXT,M427
C256,HAS_SUBJECT_PERSON,P274
C256,HAS_SUBJECT_CRITICAL_TERM,CT058
C256,HAS_SUBJECT_CRITICAL_TERM,CT472
C256,HAS_SUBJECT_TOPIC,T148
C263,HAS_CREATOR,P006
C263,HAS_SUBJECT_PERSON,P1110
C248,HAS_CREATOR,P006
C248,HAS_SUBJECT_TEXT,M419
C248,HAS_SUBJECT_PERSON,P229
C248,HAS_SUBJECT_CRITICAL_TERM,CT475
C248,HAS_SUBJECT_TOPIC,T108
C248,HAS_SUBJECT_TOPIC,T167
C269,HAS_CREATOR,P167
C269,HAS_SUBJECT_PERSON,P918
C241,HAS_CREATOR,P006
C241,HAS_SUBJECT_PERSON,P236
C241,HAS_SUBJECT_TOPIC,T095
C241,HAS_SUBJECT_TOPIC,T144
C261,HAS_CREATOR,P006
C261,HAS_SUBJECT_TOPIC,T011
C261,HAS_SUBJECT_TOPIC,T1055
C261,HAS_SUBJECT_TOPIC,T221
C261,HAS_SUBJECT_TOPIC,T153
C261,HAS_SUBJECT_TOPIC,T231
C255,HAS_CREATOR,P006
C255,HAS_SUBJECT_TEXT,M426
C255,HAS_SUBJECT_PERSON,P150
C234,HAS_CREATOR,P006
C234,HAS_SUBJECT_TEXT,M393
C234,HAS_SUBJECT_TEXT,M394
C234,HAS_SUBJECT_TEXT,M395
C234,HAS_SUBJECT_TEXT,M396
C234,HAS_SUBJECT_TEXT,M397
C234,HAS_SUBJECT_PERSON,P513
C234,HAS_SUBJECT_TOPIC,T1052
C266,HAS_CREATOR,P006
C266,HAS_SUBJECT_PERSON,P1110
C266,HAS_SUBJECT_TOPIC,T110
C272,HAS_CREATOR,P007
C272,HAS_SUBJECT_PERSON,P108
C272,HAS_SUBJECT_PERSON,P163
C272,HAS_SUBJECT_TOPIC,T039
C273,HAS_CREATOR,P007
C273,HAS_SUBJECT_PERSON,P108
C273,HAS_SUBJECT_PERSON,P163
C273,HAS_SUBJECT_CRITICAL_TERM,CT169
C273,HAS_SUBJECT_CRITICAL_TERM,CT201
C273,HAS_SUBJECT_TOPIC,T039
C273,HAS_SUBJECT_TOPIC,T108
C270,HAS_CREATOR,P007
C270,HAS_SUBJECT_PERSON,P918
C270,HAS_SUBJECT_TOPIC,T059
C257,HAS_CREATOR,P006
C257,HAS_SUBJECT_TEXT,M428
C257,HAS_SUBJECT_PERSON,P246
C257,HAS_SUBJECT_TOPIC,T108
C257,HAS_SUBJECT_TOPIC,T148
C277,HAS_CREATOR,P163
C277,HAS_SUBJECT_PERSON,P108
C277,HAS_SUBJECT_PLACE,L521
C277,HAS_SUBJECT_TOPIC,T039
C265,HAS_CREATOR,P006
C262,HAS_CREATOR,P006
C262,HAS_SUBJECT_TOPIC,T108
C262,HAS_SUBJECT_TOPIC,T148
C262,HAS_SUBJECT_TOPIC,T221
C262,HAS_SUBJECT_CRITICAL_TERM,CT508
C236,HAS_CREATOR,P006
C236,HAS_SUBJECT_TEXT,M395
C236,HAS_SUBJECT_TEXT,M396
C236,HAS_SUBJECT_TEXT,M397
C236,HAS_SUBJECT_PERSON,P278
C236,HAS_SUBJECT_PERSON,P513
C236,HAS_SUBJECT_PERSON,P918
C236,HAS_SUBJECT_TOPIC,T1052
C236,HAS_SUBJECT_TOPIC,T144
C236,HAS_SUBJECT_TOPIC,T153
C249,HAS_CREATOR,P006
C249,HAS_SUBJECT_TEXT,M420
C249,HAS_SUBJECT_PERSON,P268
C249,HAS_SUBJECT_CRITICAL_TERM,CT473
C249,HAS_SUBJECT_CRITICAL_TERM,CT474
C249,HAS_SUBJECT_CRITICAL_TERM,CT648
C249,HAS_SUBJECT_TOPIC,T224
C235,HAS_CREATOR,P006
C235,HAS_SUBJECT_TEXT,M393
C235,HAS_SUBJECT_TEXT,M394
C235,HAS_SUBJECT_TOPIC,T214
C247,HAS_CREATOR,P006
C247,HAS_SUBJECT_TEXT,M417
C247,HAS_SUBJECT_PERSON,P002
C247,HAS_SUBJECT_PERSON,P229
C247,HAS_SUBJECT_CRITICAL_TERM,CT481
C246,HAS_CREATOR,P006
C246,HAS_SUBJECT_TEXT,M416
C246,HAS_SUBJECT_PERSON,P002
C246,HAS_SUBJECT_PERSON,P229
C246,HAS_SUBJECT_CRITICAL_TERM,CT655
C251,HAS_CREATOR,P006
C251,HAS_SUBJECT_TEXT,M422
C251,HAS_SUBJECT_TEXT,M421
C251,HAS_SUBJECT_CRITICAL_TERM,CT648
C251,HAS_SUBJECT_TOPIC,T148
C264,HAS_CREATOR,P006
C240,HAS_CREATOR,P006
C240,HAS_SUBJECT_TEXT,M400
C240,HAS_SUBJECT_TEXT,M401
C240,HAS_SUBJECT_PERSON,P237
C240,HAS_SUBJECT_TOPIC,T015
C233,HAS_CREATOR,P006
C233,HAS_SUBJECT_TEXT,M382
C232,HAS_CREATOR,P006
C284,HAS_CREATOR,P311
C284,HAS_SUBJECT_PERSON,P147
C279,HAS_CREATOR,P007
C279,HAS_SUBJECT_PERSON,P108
C279,HAS_SUBJECT_PERSON,P163
C279,HAS_SUBJECT_TOPIC,T039
C279,HAS_SUBJECT_CRITICAL_TERM,CT574
C279,HAS_SUBJECT_CRITICAL_TERM,CT513
C282,HAS_CREATOR,P310
C282,HAS_SUBJECT_PERSON,P003
C282,HAS_SUBJECT_PERSON,P310
C282,HAS_SUBJECT_TOPIC,T196
C309,HAS_CREATOR,P008
C309,HAS_SUBJECT_TEXT,M473
C309,HAS_SUBJECT_PERSON,P008
C309,HAS_SUBJECT_TOPIC,T147
C301,HAS_CREATOR,P008
C301,HAS_SUBJECT_TEXT,M463
C301,HAS_SUBJECT_PERSON,P108
C301,HAS_SUBJECT_PERSON,P186
C301,HAS_SUBJECT_PERSON,P188
C301,HAS_SUBJECT_PERSON,P265
C301,HAS_SUBJECT_PERSON,P319
C301,HAS_SUBJECT_TOPIC,T1052
C301,HAS_SUBJECT_TOPIC,T140
C301,HAS_SUBJECT_TOPIC,T215
C301,HAS_SUBJECT_WORK,B049
C301,HAS_SUBJECT_WORK,B050
C301,HAS_SUBJECT_CRITICAL_TERM,CT008
C319,HAS_CREATOR,P163
C319,HAS_SUBJECT_TEXT,M484
C319,HAS_SUBJECT_TOPIC,T512
C328,HAS_CREATOR,P1075
C328,HAS_SUBJECT_TEXT,M495
C327,HAS_CREATOR,P275
C327,HAS_SUBJECT_TEXT,M494
C327,HAS_SUBJECT_TEXT,M493
C327,HAS_SUBJECT_PERSON,P001
C327,HAS_SUBJECT_CRITICAL_TERM,CT536
C322,HAS_CREATOR,P009
C322,HAS_SUBJECT_TEXT,M484
C322,HAS_SUBJECT_PERSON,P108
C320,HAS_CREATOR,P1087
C320,HAS_SUBJECT_TEXT,M484
